db2587e15517442267ff9d287c39ba9398ae9f7b5fabe5ee7d97b86f41ca6423	23282	data/deglitched/S0105a.deglitch.json
1ef1b4a2f9409cb42dae0d55d15a82166130eaaabb894d3e22ff9e5b502ca5e0	691200	data/deglitched/S0105a.mseed
9f1b9e99f1d4d4b555412febeb00dc9742f837c10fd23218b009d73d0f7df4f3	21529	data/deglitched/S0173a.deglitch.json
c01aeebe0032b878758ae2c5c3a697dd6efb9a5f00c99ef681c89e69f3e8a84c	691200	data/deglitched/S0173a.mseed
32909034cefb1f26d013ab8e52298cf26dcc63f11d9dd7328023fd3374fa5cac	17896	data/deglitched/S0189a.deglitch.json
f7a32c0daf05b187d88e51ebab0768efee0686899c8c55c3002f4ccd3ec6f55b	691200	data/deglitched/S0189a.mseed
b6437320f02024ca37cc859092a2024075c646e554e3756f310811c04bbc3452	17486	data/deglitched/S0235b.deglitch.json
73410b11b144b944872c7a1acfce9cb5d1141ea4e35bbde95880a56180207cff	691200	data/deglitched/S0235b.mseed
bd0b420d1e165b1f295aea25b9ad5f472084c46a8f9019ddb6034985a05d5dad	20330	data/deglitched/S0290b.deglitch.json
9a103a75f693822d0a928035315964c631c9256e6d18964a154af4cd39e68841	691200	data/deglitched/S0290b.mseed
3abebf2309e7d96efc91b1e6f1c95c93ac75ca431b6d576a0861c5367c95c141	20039	data/deglitched/S0325a.deglitch.json
75a872fe7b83596639ad3aecd5292cfd24df30c1bc5e5555f858baf9d4619a78	691200	data/deglitched/S0325a.mseed
d8562a184a42f124b2000d87271b74801d8e87cd1d3e516f09dc16dc515c7a51	17034	data/deglitched/S0474a.deglitch.json
3c05bf4e8f1c86366b55773ae94819d1f26bdbcde01dfab218912df2099f6416	691200	data/deglitched/S0474a.mseed
a04eb982a522e46c90190effbd6cd2c11c8bdac1a509639e77418b6a76f35abf	19145	data/deglitched/S0484b.deglitch.json
0c95e46f1a1de4c15ac1d28e3f97b615f561e9b7defc05b4fe1f782e5c7d4d70	691200	data/deglitched/S0484b.mseed
a630832a0162f819c1f546342faf6398731257fb1b090fa779b508bafba0dd9d	19186	data/deglitched/S0802a.deglitch.json
5c4c5067e2e52f2f1a5ad823346eb1210dea96f1fea99f66549a4a7021c6b62a	691200	data/deglitched/S0802a.mseed
0c47e81b2d3627aefee2c285374243bed9b40bc6a692cdde4bebfad3c55d20a8	17320	data/deglitched/S0820a.deglitch.json
258b40b90ac70b69ddf37a9e1fc3cab1dabd87f467066fc5e59cd211b45aef23	691200	data/deglitched/S0820a.mseed
fd9b41b4d88ea9e1bc6782a1b5015d6c1aede1ef3c9fd4b9a413120ccf12971a	23209	data/deglitched/S0864a.deglitch.json
ceca867047b3a7a8edac1ecd61eb02d8e58cbc87bee232f99d6dadf0d891d514	691200	data/deglitched/S0864a.mseed
29193910fbed0911aab706aaeaf4a211a1d819557dd338f875bbb84d118c3308	20335	data/deglitched/S0916d.deglitch.json
07bb137b03a1efb4e7951bdbb4fab29613fb6adb5766d381586e1e638614412a	691200	data/deglitched/S0916d.mseed
481d7edcfd9fcfd2e11639662e0b5b082ff673fb3b464e62edb25c8239148823	18634	data/deglitched/S0918a.deglitch.json
94c6dbdd1e2fec359afc1a445ef3e57873a8c7fa283cc30720e3312bda723568	691200	data/deglitched/S0918a.mseed
8bfce416a22f69cda6616c71c311f4a2bb7ec626aa4f7054e21cff93846046de	20031	data/deglitched/S1012d.deglitch.json
847bc7c29a880334b4f16d24928465db8139f8ccfb18682c8ae69d2b4e6c6ead	691200	data/deglitched/S1012d.mseed
b542f41ce40cbb6adc459e54cd6e4b99695ace16de35c0d37342cc86cf85d648	9044	data/deglitched/S1022a.deglitch.json
df9c3583c6c347998b5fc684e0be6ad61bb938ef1cce6dd7e69d72b05911cfcd	241152	data/deglitched/S1022a.mseed
803e5d4fa8baa36e86e6891c74db9f5761b740db0361f5451ad7e7d4b30d3f94	17459	data/deglitched/S1039b.deglitch.json
dc153ab0c70ead70661f1ef7c922ea03d8d99125cd2d062f4099f1939e659ac5	691200	data/deglitched/S1039b.mseed
edd26deb92deb44da03fd40637a66fc09a9505789673eed9dba0c7c0990f8f12	18677	data/deglitched/S1048d.deglitch.json
e30ec8c0392987a016a038b693dbba842ec1645497d13e2735cd8b55b58824a8	691200	data/deglitched/S1048d.mseed
5446992f78ca7ff7c1131d043cb1b05fbe4d83dcd37bb15b2a9f4ccfab852d6f	10616	data/deglitched/S1102a.deglitch.json
bf0bf57dee0d7eca09e8ba13602c29b691a8d61e4c72c406b27648a11d320829	209920	data/deglitched/S1102a.mseed
ebe64efc1d2f03a0d0afd7986f4ab3306acee7d58cd74c5548d4f9e3870634b5	22687	data/deglitched/S1133c.deglitch.json
66f6fc46db62c3ec661bd24ec68c3b6c9a5ac821e80d7756a41acdff858c2738	691200	data/deglitched/S1133c.mseed
55ee76b17679328fd81747373b4a5aec96782b05c65700369274e6ade30a0daf	19262	data/deglitched/S1153a.deglitch.json
1d58bc5830bf715677e95ba332f8611ac1f8ada212459864542098980338e173	691200	data/deglitched/S1153a.mseed
0e6c8741c173b34222e6cfe7926a6950fad0a8293ea1444489df09a5ac847a44	18426	data/deglitched/S1157a.deglitch.json
84a41e0b63fbd26ee4c13c80a81f0b232f405746dbc5b2a89010ea584f6dbe7f	691200	data/deglitched/S1157a.mseed
34db09b80c8e433c222a9378c90b6247fec01a2583bf877124400f4d0d147718	19298	data/deglitched/S1415a.deglitch.json
f94e06d9925ad1a7f6bd6e041870af3e894834dd02f17b0c2424f1974c21ca0a	691200	data/deglitched/S1415a.mseed
ccff0c9a92c423e1991a9a6215989f3c3e5fac1d140c81f2e156f37a52b7d441	10196	data/deglitched/deglitch_run_summary.json
634a06b45d362618169e754d88b9116b186eaef762b983b54c7107b97ddae21c	691200	data/processed/S0105a_ZNE.mseed
e024bec7c38c34ecafc0010b218a39f7d5c2e44a923d9df018e9fe5edc2504fd	1008	data/processed/S0105a_ZNE.rotation.json
cd0a1e0e766c87f68b5e18d65350820526a5e93237073ad9f754cc0af9f7ffb5	629	data/processed/S0105a_Z_filt.bandpass.json
24327fae5875ddc49b4b8e9388376d75d8857325755e491166c2c21ce4e0aeaa	208896	data/processed/S0105a_Z_filt.mseed
713c6909c1b788f76b74d7d8d856a0e637bd13ccfad2a853c76c25ff30eeb74a	230400	data/processed/S0105a_Z_polfilt.mseed
1a2072702f02c7bf75e260432be72366ae394d33916cacf66972e0e2cfc89bdc	1339	data/processed/S0105a_Z_polfilt.polarization.json
8296ac4f86441a896cab5195955b341046d725447c5bb8da88f07cf18f37b114	2127	data/processed/S0105a_ablation_A.normalization.json
2eaf734e3c08a8802f8026b8703a0332f91cb41cc2777efabf6392e1c9f8b8db	184128	data/processed/S0105a_ablation_A_envelope.npy
950c5ba5ca47a14b5b578e0bc5fdda3e85c9d022126572d9b6fb6a266c562d7e	46128	data/processed/S0105a_ablation_A_envelope_valid_samples.npy
3df7832234ab946b0bc54a82454e78b70adcb9902b3619f6ae4629020d23e850	368128	data/processed/S0105a_ablation_A_times.npy
418ceb7e494cdfedff3ca57bed614c3e6ca91ffb5788a7b04b39eeb673d3c777	184128	data/processed/S0105a_ablation_A_waveform.npy
09c4a36d046894d0ddec3ebc455fc8132f4d859b7d3fe487a991894b30484fca	46128	data/processed/S0105a_ablation_A_waveform_valid_samples.npy
3a8d669d1dd1bd5fd4f234bba89b862429f3dbe8ee380674dc4c97a399c4116c	2129	data/processed/S0105a_ablation_B.normalization.json
a6daca62670b194bc9852b39a9d3ad33ca46cdb626f3dcb810609fdeeb6a979a	184128	data/processed/S0105a_ablation_B_envelope.npy
950c5ba5ca47a14b5b578e0bc5fdda3e85c9d022126572d9b6fb6a266c562d7e	46128	data/processed/S0105a_ablation_B_envelope_valid_samples.npy
3df7832234ab946b0bc54a82454e78b70adcb9902b3619f6ae4629020d23e850	368128	data/processed/S0105a_ablation_B_times.npy
5e8ec84174e666c4cd1aa692af7fa2759a4213b695338057186991eab8bc0289	184128	data/processed/S0105a_ablation_B_waveform.npy
09c4a36d046894d0ddec3ebc455fc8132f4d859b7d3fe487a991894b30484fca	46128	data/processed/S0105a_ablation_B_waveform_valid_samples.npy
1ea0289217661588f35012bae6eacb7a812eef81ee7d5c76e4cfe3cf313f9100	2126	data/processed/S0105a_ablation_C.normalization.json
d742b711045da8625d35c71b1ca69f98677867145d221f0a30b7f6391e3ae065	184128	data/processed/S0105a_ablation_C_envelope.npy
950c5ba5ca47a14b5b578e0bc5fdda3e85c9d022126572d9b6fb6a266c562d7e	46128	data/processed/S0105a_ablation_C_envelope_valid_samples.npy
3df7832234ab946b0bc54a82454e78b70adcb9902b3619f6ae4629020d23e850	368128	data/processed/S0105a_ablation_C_times.npy
9cbf18b7a09a3bbcfa8b05e142080f5ca33cc0a1f59e0295e9ff11bcbba18fa4	184128	data/processed/S0105a_ablation_C_waveform.npy
09c4a36d046894d0ddec3ebc455fc8132f4d859b7d3fe487a991894b30484fca	46128	data/processed/S0105a_ablation_C_waveform_valid_samples.npy
3df7832234ab946b0bc54a82454e78b70adcb9902b3619f6ae4629020d23e850	368128	data/processed/S0105a_ablation_times.npy
