0a5d999aaa7415ce47330b2b331bcbcc4a7af6142b0462266b529cdd297d6f3e	28393	data/deglitched/S0105a.deglitch.json
1ef1b4a2f9409cb42dae0d55d15a82166130eaaabb894d3e22ff9e5b502ca5e0	691200	data/deglitched/S0105a.mseed
ab428e0fc37a318dc7f4d5acdbb55a2c74999282c78091e780df885e9e349ace	26640	data/deglitched/S0173a.deglitch.json
c01aeebe0032b878758ae2c5c3a697dd6efb9a5f00c99ef681c89e69f3e8a84c	691200	data/deglitched/S0173a.mseed
0832b46ecb8124483df4d1a94104acecf911f1b7cacccc64084ace328f1dc7b3	23007	data/deglitched/S0189a.deglitch.json
f7a32c0daf05b187d88e51ebab0768efee0686899c8c55c3002f4ccd3ec6f55b	691200	data/deglitched/S0189a.mseed
27e82e9442afce12d83b66b61407f296afd4eb9326238b7dc537d540bd6f3855	22597	data/deglitched/S0235b.deglitch.json
73410b11b144b944872c7a1acfce9cb5d1141ea4e35bbde95880a56180207cff	691200	data/deglitched/S0235b.mseed
6d85398560080c0579eee9cd1ea87277217af0054a2bf5a916903df2a1ee1dbe	25441	data/deglitched/S0290b.deglitch.json
9a103a75f693822d0a928035315964c631c9256e6d18964a154af4cd39e68841	691200	data/deglitched/S0290b.mseed
156c2b1f2776d3d1239631e5ee762d7e519d5e91c584dc6d832a65debc0850a5	25150	data/deglitched/S0325a.deglitch.json
75a872fe7b83596639ad3aecd5292cfd24df30c1bc5e5555f858baf9d4619a78	691200	data/deglitched/S0325a.mseed
67593db9d5e0fa62be912005519b65ab188cff754ca778d797317c8b0d76b809	22145	data/deglitched/S0474a.deglitch.json
3c05bf4e8f1c86366b55773ae94819d1f26bdbcde01dfab218912df2099f6416	691200	data/deglitched/S0474a.mseed
7c8384f43a20ee30192c29bed37eef7df42d8b6b41b834a8234b91383f15f299	24256	data/deglitched/S0484b.deglitch.json
0c95e46f1a1de4c15ac1d28e3f97b615f561e9b7defc05b4fe1f782e5c7d4d70	691200	data/deglitched/S0484b.mseed
f596c412ad931f14acb3dca800efd04a13d12887c34f38da45fa86ac922c9c21	23942	data/deglitched/S0784a.deglitch.json
783a92ec30c92175d452d52c35fe05682f034b2a68851d034bfa97e2fec840c8	691200	data/deglitched/S0784a.mseed
83b6dfd189465b6ca0177e7df24ca88e71acfd6b168bff00c6855818641644f0	24297	data/deglitched/S0802a.deglitch.json
5c4c5067e2e52f2f1a5ad823346eb1210dea96f1fea99f66549a4a7021c6b62a	691200	data/deglitched/S0802a.mseed
dabd1066db5bba98576cb87b9d25e8fdef607928a20620ebc2db9dcd461ecf96	22431	data/deglitched/S0820a.deglitch.json
258b40b90ac70b69ddf37a9e1fc3cab1dabd87f467066fc5e59cd211b45aef23	691200	data/deglitched/S0820a.mseed
127a9f43182b88d40d36969c5fc121379cf207b1f4f2c6ddff85b100fa8bb86b	28320	data/deglitched/S0864a.deglitch.json
